time:1599759962.7858512	IP:8.8.8.8	totalPings:5550	avgPing:37.2	maxPing:346	last10Avg:16.5	last10Max:58	pingsOver100:353	percentageOfPingsOver100:6.4%	timeout:5	packetLoss:0.1%
time:1599759964.5241942	IP:8.8.8.8	totalPings:5600	avgPing:37.1	maxPing:346	last10Avg:19.9	last10Max:62	pingsOver100:353	percentageOfPingsOver100:6.3%	timeout:5	packetLoss:0.1%
time:1599759966.7852595	IP:8.8.8.8	totalPings:5650	avgPing:37.0	maxPing:346	last10Avg:30.6	last10Max:170	pingsOver100:356	percentageOfPingsOver100:6.3%	timeout:5	packetLoss:0.1%
time:1599759968.5549173	IP:8.8.8.8	totalPings:5700	avgPing:36.9	maxPing:346	last10Avg:20.5	last10Max:82	pingsOver100:356	percentageOfPingsOver100:6.2%	timeout:5	packetLoss:0.1%
time:1599759970.231699	IP:8.8.8.8	totalPings:5750	avgPing:36.7	maxPing:346	last10Avg:18.2	last10Max:61	pingsOver100:356	percentageOfPingsOver100:6.2%	timeout:5	packetLoss:0.1%
time:1599759972.4365098	IP:8.8.8.8	totalPings:5800	avgPing:36.6	maxPing:346	last10Avg:28.8	last10Max:116	pingsOver100:357	percentageOfPingsOver100:6.2%	timeout:5	packetLoss:0.1%
time:1599759974.290094	IP:8.8.8.8	totalPings:5850	avgPing:36.5	maxPing:346	last10Avg:22.2	last10Max:96	pingsOver100:357	percentageOfPingsOver100:6.1%	timeout:5	packetLoss:0.1%
time:1599759976.076652	IP:8.8.8.8	totalPings:5900	avgPing:36.4	maxPing:346	last10Avg:21.0	last10Max:122	pingsOver100:358	percentageOfPingsOver100:6.1%	timeout:5	packetLoss:0.1%
time:1599759978.2940571	IP:8.8.8.8	totalPings:5950	avgPing:36.3	maxPing:346	last10Avg:29.6	last10Max:134	pingsOver100:359	percentageOfPingsOver100:6.0%	timeout:5	packetLoss:0.1%
time:1599759980.3204122	IP:8.8.8.8	totalPings:6000	avgPing:36.2	maxPing:346	last10Avg:25.8	last10Max:130	pingsOver100:360	percentageOfPingsOver100:6.0%	timeout:5	packetLoss:0.1%
time:1599759982.2402856	IP:8.8.8.8	totalPings:6050	avgPing:36.1	maxPing:346	last10Avg:23.5	last10Max:90	pingsOver100:360	percentageOfPingsOver100:6.0%	timeout:5	packetLoss:0.1%
time:1599759984.1252654	IP:8.8.8.8	totalPings:6100	avgPing:36.0	maxPing:346	last10Avg:22.8	last10Max:100	pingsOver100:360	percentageOfPingsOver100:5.9%	timeout:5	packetLoss:0.1%
time:1599759985.9234185	IP:8.8.8.8	totalPings:6150	avgPing:35.9	maxPing:346	last10Avg:20.9	last10Max:77	pingsOver100:360	percentageOfPingsOver100:5.9%	timeout:5	packetLoss:0.1%
time:1599759987.9925296	IP:8.8.8.8	totalPings:6200	avgPing:35.8	maxPing:346	last10Avg:26.5	last10Max:95	pingsOver100:360	percentageOfPingsOver100:5.8%	timeout:5	packetLoss:0.1%
time:1599759990.2245076	IP:8.8.8.8	totalPings:6250	avgPing:35.8	maxPing:346	last10Avg:29.9	last10Max:155	pingsOver100:361	percentageOfPingsOver100:5.8%	timeout:5	packetLoss:0.1%
time:1599759992.1095786	IP:8.8.8.8	totalPings:6300	avgPing:35.7	maxPing:346	last10Avg:23.0	last10Max:66	pingsOver100:361	percentageOfPingsOver100:5.7%	timeout:5	packetLoss:0.1%
time:1599759994.4875515	IP:8.8.8.8	totalPings:6350	avgPing:35.6	maxPing:346	last10Avg:32.6	last10Max:204	pingsOver100:363	percentageOfPingsOver100:5.7%	timeout:5	packetLoss:0.1%
time:1599759996.4905827	IP:8.8.8.8	totalPings:6400	avgPing:35.6	maxPing:346	last10Avg:25.3	last10Max:145	pingsOver100:364	percentageOfPingsOver100:5.7%	timeout:5	packetLoss:0.1%
time:1599759999.077898	IP:8.8.8.8	totalPings:6450	avgPing:35.6	maxPing:346	last10Avg:36.6	last10Max:184	pingsOver100:366	percentageOfPingsOver100:5.7%	timeout:5	packetLoss:0.1%
time:1599760002.225729	IP:8.8.8.8	totalPings:6500	avgPing:35.7	maxPing:553	last10Avg:47.5	last10Max:553	pingsOver100:369	percentageOfPingsOver100:5.7%	timeout:5	packetLoss:0.1%
time:1599760004.367999	IP:8.8.8.8	totalPings:6550	avgPing:35.6	maxPing:553	last10Avg:27.7	last10Max:99	pingsOver100:369	percentageOfPingsOver100:5.6%	timeout:5	packetLoss:0.1%
time:1599760006.5237353	IP:8.8.8.8	totalPings:6600	avgPing:35.5	maxPing:553	last10Avg:28.2	last10Max:94	pingsOver100:369	percentageOfPingsOver100:5.6%	timeout:5	packetLoss:0.1%
